text,airline_sentiment
"@united feeling poor on the church-mouse level here, 180 dollars is enough to make a grown man cry. I'm not a grown man but tears happened",0
"@SouthwestAir is really stepping up their ""service""🐩 http://t.co/VQTyza6Mzu",1
@USAirways i hope i get the opportunity to join the team with this job opening!,1
@JetBlue with the free wifi #impressive #FlyFi http://t.co/T1RYpzEBc8,1
"@JetBlue Inconvenience is an understatement. More like torture. Clearly going down the wrong path, JetBlue.",0
@JetBlue how much longer to JFK open's I am a diabetic and I need sugar plane don't have nothing,0
"@AmericanAir also the problem is not calling us at all. Other airlines send an automatic call and email, and they rebook as a courtesy.",0
@southwestair y'all just Cancelled Flightled the flight i rebooked after 1st was Cancelled Flightled. help? I need to be in nyc. schedule more flights tomorrow!,0
@JetBlue I understand but wish you would have announced the delay 2 hours earlier vs sitting for 2 hrs at MCO,0
@SouthwestAir my parents flight frm STL2ATL Cancelled Flighted 2nite. When's the next one out?!,0
@united when will I hear? Guitar was damaged in December. I use my guitar to earn a living. Get your act together!,0
@AmericanAir congrats on your call center customer service! A guy named Fidencio answered and he went above &amp; beyond to help me! 👌👌👌,1
.@united Let us know when you find everyone's luggage. Thanks. #UnitedAirlines,0
@SouthwestAir can't believe how many paying customers you left high and dry with no reason for flight Cancelled Flightlations Monday out of BDL! Wow.,0
@JetBlue Still no response from CEO. I guess he is at the Oscars.  I bet his flight was on time.  #JUSTWRONG,0
@VirginAmerica You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?,0
@USAirways seriously? Every flight I have had the past 2 days has been delayed. Every single one. Terrible,0
@USAirways so far I've gotten six different answers,0
@SouthwestAir did anyone come into work today? u should have all the pilots and flight attendants answer phones if no one is flying,0
@AmericanAir I was happy to purchase the upgrade. If only it was avail on my next flight.,1
@SouthwestAir I WOULD DO ANYTHING FOR tickets to the VEGAS... ANYTHING. I love imagine dragons so much!!,1
@USAirways flight 413 my carryon is missing.stollen off plane or left at gate. Worst customer service. Doesn't seem to be anyone's concern.,0
@SouthwestAir Leave BUR ten minutes Late Flight and arrive in SJC a minute before we were supposed to... Impressed! #gettingbetter 👍,1
@United WiFi onboard 737-800 far superior in pricing and performance (user-perceived bandwidth and Late Flightncy) to recent @GoGo experiences.,1
@united Your social listening capabilities are awful if this is the reply for the context in which you were mentioned @stevelord212,0
@USAirways No access to Dividend Miles and for a week the automated phone keeps telling me to call back Late Flightr. #FRUSTRATED #LivePersonPlease,0
"@united booked a flight yesterday, appeared in my account + confirm email but since a few hours all disappeared and err ""no segment in this""",0
"@JetBlue this is awful! flight out of jfk for our honeymoon is delayed AGAIN until 1225 AM, and we lost money on a hotel now! #delayforwhat?",0
@USAirways 2day: no coffee &amp; 1 working toilet.  Then I read domestic airlines whining re: foreign competition.  Coincidence?  No  #openskies,0
@SouthwestAir AMAZING c/s today by SW thank you SO very much. This is the reason we fly you #southwest,1
"@JetBlue @martysg you *know* how I love you, JB, but honestly, when you have complex feedback, those pull-down sub-option forms=maddening.",0
"@AmericanAir Kid upset, my staff upset (one accused of stealing fruit!!!!!) mistreatment due to airline policy of an Austic child.",0
"@SouthwestAir not as sorry as I was when I sat on a plane for 3 hours waiting for the engine to be fixed and THEN got my luggage lost, but k",0
@SouthwestAir  flight at 630 from fll kiosk just opened. Rude attendants because now everyone is Late Flight. http://t.co/2Boh2Mh3cb,0
@AmericanAir we made it so no worries... You guys did good tonight and even put @ESPN_CoachMack on my flight #firstclass,1
@jetblue is the website down? Can't print boarding pass,0
@SouthwestAir great cabin and flight crew this morning on #578. A great smile and happy staff are signs of a happy company. Thanks.,1
@USAirways FINALLY leaving 4 home from NC. Will lodge respectful complaints!! Mechanical issue after cleared for runway? #5hourwait #nocrew,0
@AmericanAir no private msg me and will provide details...u really need customer svc training for your staff,0
@united UA1731 - Denver to Austin...  Still on the ground...,0
@united  #UnitedAirlines  how long will1531 be delayed.,0
@SouthwestAir @MichaelBColeman - thanks for making new direct flight to San Francisco.,1
@united your Airbus a320 seats are awful. They don't recline.,0
@USAirways @DRVRugby  team is back home but luggage all wet and partly damaged - Not happy! #blizzard,0
@AmericanAir requested a call back at 1am. My Cancelled Flighted flight through DFW shouldn't take this long to reroute. You're Customer Service lacks,0
@united of course I would like hepl! Are you kidding me? That's the ONLY reason I've been on hold for the past 5 hours!,0
@USAirways flight 1898 landed over 2 hours ago and they still haven't gotten to the gate.. What's the hold uppp 😭😭 #imtired #wannagohome,0
@JetBlue love you guys. You know that. But I paid for prem. wifi toplay @vainglorygame. No go. Ping terrible / up too http://t.co/CmjRIWOP7O,0
@USAirways And the number your agent gave me to call says you are not open? And the main number goes to a computer saying it is delivered?,0
"@SouthwestAir if you are going to be inconsistent enforcing your rules, I'd prefer you not randomly take it out on freq flyers that obey",0
@USAirways Southern Hospitality luggage delivery service from SAV is AWFUL. Great @ delivering empty promises but not luggage #8hrs&amp;waiting,0
"@united flight delayed...again...every time. ""Maintenance issues""",0
@AmericanAir I would like to be reimbursed for my shuttle from Denver after #1080 diversion 6+ hours sitting in plane and mech problems,0
@USAirways checked in last night @ airport by supervisor w boarding pass for 1A - boarding today seat changed to 7F. How does that happen?,0
@JetBlue Headphone jack not working on my flight.,0
"@USAirways Please don't trivialize me.  This is a joke, not a slow day or slow experience",0
@SouthwestAir please do. Hate having to fly a different airline. You're my fav.,1
@United Global First Class Lounge ORD menu. Yummy! http://t.co/egKvFoKogj,1
@USAirways started trying to reach a real person over an hour ago still no luck,0
@VirginAmerica why can't you supp the biz traveler like @SouthwestAir  and have customer service like @JetBlue #neverflyvirginforbusiness,0
"@united not 100% sure, however my ticket included one checked bag, therefore this charge was extra and completely unanticipated.",0
@united the only difference being you are both responsible and in a position to do something about them. Learn from @Delta,0
@united - 3 of 6 First seats open on UA5097. No upgrades processed. Gate agents @yyz said their too busy. Not cool http://t.co/6KpyhckA9l,0
@JetBlue This is absurd. Should a stranger help my kids if there's a problem? #jetblue http://t.co/LAiGgef9Kj,0
@AmericanAir Your response has been incredible. Truly amazed at the steps you have taken to enhance your customer relations. Big thank you 😄,1
@USAirways was on the phone for over an hour waiting without an answer. 😩,0
"@AmericanAir You didn't call, did you. Try it, and then you'll understand.  It's not possible to reach an agent,I don't know what else to do",0
@united please give special thanks to Aaron in Tampa office for helping me for literally two hours! He's amazing. Mission accomplished!,1
@USAirways look @Delta has made the right call on CHO. Please evaluate. http://t.co/3KhGjoFgpX,0
@united Filled out at the airport as part of a long day made longer.,0
@USAirways at which point in told they have sold my voucher because I wasn't fast enough,0
@VirginAmerica #thankyou the DAL-AUS route makes my day!!!!,1
@united flight UA3364 been sitting on tarmac for 30 mins with no report as to why...any input?,0
@SouthwestAir My son's flight was Cancelled Flightled today. I was on hold 2+ hours to no avail. Can you help me rebook?,0
@united my golf bag didn't have a top cover + staffers said they couldn't check without a type of cover or wrap. Forced to leave the bag...,0
@united yes... A ride home would be perfect.. A fete one would assume possible after charging 1600$ for a domestic flight... Ps we deplaned,0
@AmericanAir the one at 11:30am? My app still shows it as on time!,0
"@USAirways if a passenger is to large to put down the armrest and now is using part of my seat, what is my recourse?  #nothappy",0
#nothelpful MT @AmericanAir: Our call volume is extremely high today. Our apologies. Please continue contacting Reservations for assistance.,0
"@JetBlue your customer services agent Jorge at Orlando International is rude and disrespectful, I never want to deal with your bullshit ever",0
@AmericanAir trying to get home is beyond complicated. It's should not be this hard. Students are split up and we will not fly AA ever again,0
@united this is not true. Gate agents 100% caused this. And we're not helpful. Thanks for making me miss connection!! http://t.co/xAIzW2isml,0
@AmericanAir I have filed multiple complaints. I prefer to continue warning the public instead of wasting more time with this inhumane corp.,0
@USAirways 1917. Still sitting here. Feels badly handled.,0
@AmericanAir I need an answer why we can't get into Wichita Falls.,0
@SouthwestAir What's happened to your customer service? 2 Cancelled Flightled flights in 2 days &amp; an uninformed and unapologetic staff. #nolove #cali,0
